,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
84,-4.368,-4.351,-4.341,-4.268,-4.26,-4.247,-4.242,-4.227,-4.223,-4.22,-4.203,-4.202,-4.202,-4.158,-4.119,-4.109,-4.054,-4.049,-4.049,-4.044
85,-4.141,-4.133,-4.131,-4.11,-4.107,-4.046,-4.021,-4.0,-3.888,-3.843,-3.836,-3.819,-3.789,-3.779,-3.777,-3.746,-3.73,-3.729,-3.647,-3.63
86,-4.118,-4.069,-3.994,-3.976,-3.91,-3.874,-3.843,-3.821,-3.821,-3.82,-3.816,-3.803,-3.797,-3.782,-3.769,-3.681,-3.676,-3.673,-3.622,-3.512
87,-4.876,-4.71,-4.683,-4.677,-4.571,-4.509,-4.507,-4.487,-4.479,-4.478,-4.411,-4.409,-4.368,-4.355,-4.353,-4.282,-4.252,-4.237,-4.219,-4.161
88,-5.101,-5.096,-5.037,-4.797,-4.777,-4.714,-4.686,-4.672,-4.647,-4.639,-4.625,-4.596,-4.592,-4.583,-4.567,-4.562,-4.558,-4.554,-4.552,-4.511
89,-5.758,-5.558,-5.457,-5.193,-5.181,-5.172,-5.13,-5.076,-5.012,-4.939,-4.934,-4.899,-4.899,-4.851,-4.835,-4.826,-4.823,-4.737,-4.722,-4.682
90,-4.95,-4.872,-4.854,-4.851,-4.812,-4.807,-4.805,-4.724,-4.722,-4.721,-4.692,-4.687,-4.661,-4.624,-4.57,-4.548,-4.544,-4.534,-4.517,-4.485
91,-5.788,-5.644,-5.498,-5.329,-5.316,-5.245,-5.24,-5.17,-5.164,-5.161,-5.158,-5.146,-5.106,-5.094,-5.069,-5.062,-5.049,-5.025,-5.002,-4.975
92,-5.298,-5.149,-5.147,-5.13,-5.107,-5.037,-5.01,-4.975,-4.94,-4.937,-4.933,-4.927,-4.91,-4.908,-4.856,-4.842,-4.819,-4.803,-4.783,-4.712
93,-4.642,-4.469,-4.42,-4.415,-4.208,-4.042,-4.009,-3.977,-3.964,-3.923,-3.882,-3.871,-3.847,-3.843,-3.829,-3.828,-3.792,-3.738,-3.672,-3.653
